score;mismaMarca;ratio;offerId;offerPrice;offerTitle;productId;tiendasProducto;precioMinProducto;productName;tokensComunes;offerUrl
0.254;1;1.11;18027;109990;"Glycerin -Bonglab";10407;3;99000;"Bonglab Bong Glycerin Black Ice";"glycerin bonglab";"https://astrogrowshop.cl/glycerin-bonglab"
0.254;1;2.21;12560;32990;"Filtro De Reemplazo Blaze The Cactus Pack X3";10849;2;14951;"Hemper Smoke Fiends Filtro de Reemplazo Catnip The Kitten";"filtro reemplazo";"https://astrogrowshop.cl/filtro-de-reemplazo-blaze-the-cactus-pack-x3"
0.253;1;1.37;12149;12990;"Bolsa De Repuesto Volcano 1X3Mt-Storz & Bickel";10647;2;9491;"Storz & Bickel Solid Valve Juego de Anillos en O";"storz bickel";"https://astrogrowshop.cl/bolsa-de-repuesto-volcano-1x3mt-storz-bickel"
0.253;1;1.03;18027;109990;"Glycerin -Bonglab";10163;3;113400;"Glycerin Green Avalanche Bonglab al Mejor Precio - GB The Green Brand";"glycerin bonglab";"https://astrogrowshop.cl/glycerin-bonglab"
0.253;1;0.00;731;4490;"ADAPTADOR PYREX HEMBRA A MACHO 18MM- Bonglab";6777;2;0;"Bonglab American Hitter 18mm";"18mm bonglab";"https://astrogrowshop.cl/adaptador-pyrex-hembra-a-macho-18mm-bonglab"
0.253;1;0.00;79075;16990;"Case Ceramic -Galaxy - PURPLE";10739;2;0;"Galaxy Case Contenedor Porta Joint";"case galaxy";"https://astrogrowshop.cl/case-ceramic-galaxy?variant=PURPLE"
0.252;1;8.06;12551;12190;"EMPUJADOR PARA CÁPSULAS MONODOSIS-STORZ & BICKEL";10519;2;98272;"Storz & Bickel Easy Valve Starter Set";"storz bickel";"https://astrogrowshop.cl/empujador-para-capsulas-monodosis-storz-bickel"
0.252;1;2.21;12560;32990;"Filtro De Reemplazo Blaze The Cactus Pack X3";10850;2;14951;"Hemper Smoke Fiends Filtro de Reemplazo Chilly The Penguin";"filtro reemplazo";"https://astrogrowshop.cl/filtro-de-reemplazo-blaze-the-cactus-pack-x3"
0.248;1;3.38;18168;6990;"Almohadillas Para Liquidos -Storz & Bickel";10602;2;23655;"Storz & Bickel Cargador para auto 12V Mighty";"storz bickel";"https://astrogrowshop.cl/almohadillas-para-liquidos-storz-bickel"
0.247;1;6.92;18172;499990;"Vaporizador Extractos New Proxy -Puffco";10712;2;72242;"Puffco Journey Bag Mochila para Peak";"vaporizador puffco";"https://astrogrowshop.cl/vaporizador-extractos-new-proxy-puffco"
0.246;1;9.54;12208;18990;"Tips Perfecto Para Conos 24Ud-Raw";5711;2;1990;"Conos PreEnrolados RAW 1 1/4 (6u)";"conos raw";"https://astrogrowshop.cl/tips-perfecto-para-conos-24ud-raw"
0.244;1;5.23;17921;79990;"Space Oddity Clear-Bonglab";10219;3;15300;"Bong Pyrex KM1 Prisma 10cm Clear Bonglab | Mini Bong de Vidrio";"clear bonglab";"https://astrogrowshop.cl/space-oddity-clear-bonglab"
0.244;1;0.00;17935;74990;"Water Fenix Blue-Bonglab";10629;1;0;"Bonglab Pipa Glycerin Frosty Bowl Blue - 16cm";"blue bonglab";"https://astrogrowshop.cl/water-fenix-blue-bonglab"
0.242;1;7.57;12149;12990;"Bolsa De Repuesto Volcano 1X3Mt-Storz & Bickel";10519;2;98272;"Storz & Bickel Easy Valve Starter Set";"storz bickel";"https://astrogrowshop.cl/bolsa-de-repuesto-volcano-1x3mt-storz-bickel"
0.241;1;7.36;33215;1290;"Kap Silicona -Pmg - VERDE FLUO";5494;3;9500;"PMG Pipa Kazili 12cm";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg?variant=VERDE%20FLUO"
0.240;1;8.45;2592;199990;"Volcano Hybrid Starter Set-Storz & Bickel";10602;2;23655;"Storz & Bickel Cargador para auto 12V Mighty";"storz bickel";"https://astrogrowshop.cl/volcano-hybrid-starter-set-storz-bickel"
0.238;1;1.27;12147;7490;"10 Boquillas Silicona Surtidas-Pmg";5494;3;9500;"PMG Pipa Kazili 12cm";"silicona pmg";"https://astrogrowshop.cl/10-boquillas-silicona-surtidas-pmg"
0.238;1;3.38;736;6990;"Bolsa Volcano 3 Metros-Storz & Bickel";10602;2;23655;"Storz & Bickel Cargador para auto 12V Mighty";"storz bickel";"https://astrogrowshop.cl/bolsa-volcano-3-metros-storz-bickel"
0.238;1;2.53;33352;8990;"Cap Strip -Calvo - Verde";10374;2;22743;"Calvo Glass Bong Essential 22cm";"calvo verde";"https://astrogrowshop.cl/cap-strip-calvo?variant=Verde"
0.237;1;6.51;18080;1290;"Kap Silicona -Pmg";6771;2;8400;"Pipa silicona llavero de Piece Maker";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg"
0.236;1;6.56;12434;14990;"Juego De Anillo De Sellado Para Venty-Storz & Bickel";10519;2;98272;"Storz & Bickel Easy Valve Starter Set";"storz bickel";"https://astrogrowshop.cl/juego-de-anillo-de-sellado-para-venty-storz-bickel"
0.236;1;2.68;12172;1490;"Bandeja Rolado Metalica 18X12Cm Raw Girl";11017;2;3990;"RAW Llavero Bandeja Miniatura";"bandeja raw";"https://astrogrowshop.cl/bandeja-rolado-metalica-18x12cm-raw-girl"
0.236;1;0.00;12302;64990;"Elty8 Monster Blue-Bonglab";10629;1;0;"Bonglab Pipa Glycerin Frosty Bowl Blue - 16cm";"blue bonglab";"https://astrogrowshop.cl/elty8-monster-blue-bonglab"
0.234;1;1.23;23545;42990;"Godfella Con Lock 25 Cm Black-Dime Bags";10396;2;34822;"Dime Bags Estuche The Soldier Anti-Olor 15cm";"dime bags";"https://astrogrowshop.cl/godfella-con-lock-25-cm-black-dime-bags"
0.233;1;11.45;18108;70990;"Bee Recycler-Calvo Glass";10261;3;6200;"Calvo Glass Quemador Perlas - Macho 14mm";"calvo glass";"https://astrogrowshop.cl/bee-recycler-calvo-glass"
0.232;1;23.25;33214;1290;"Kap Silicona -Pmg - Blanco";6560;3;29993;"Unikorn Bong Celeste PieceMaker";"silicona pmg blanco";"https://astrogrowshop.cl/kap-silicona-pmg?variant=Blanco"
0.231;1;3.17;12208;18990;"Tips Perfecto Para Conos 24Ud-Raw";10411;2;5990;"Conos RAW Rawket 5 Stages";"conos raw";"https://astrogrowshop.cl/tips-perfecto-para-conos-24ud-raw"
0.230;1;5.81;33352;8990;"Cap Strip -Calvo - Verde";5536;2;52191;"Bong Beaker Tree Perc 35cm";"calvo verde";"https://astrogrowshop.cl/cap-strip-calvo?variant=Verde"
0.229;1;1.06;23544;32990;"Godfella Con Lock 17 Cm Black-Dime Bags";10396;2;34822;"Dime Bags Estuche The Soldier Anti-Olor 15cm";"dime bags";"https://astrogrowshop.cl/godfella-con-lock-17-cm-black-dime-bags"
0.225;1;1.45;18123;39990;"Pack Bong Bonglab Fat Candy";10538;2;27541;"Bonglab Bong Lucky Goblin";"bong bonglab";"https://astrogrowshop.cl/pack-bong-bonglab-fat-candy"
0.225;1;6.51;33213;1290;"Kap Silicona -Pmg - Verde";6771;2;8400;"Pipa silicona llavero de Piece Maker";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg?variant=Verde"
0.224;1;6.51;33210;1290;"Kap Silicona -Pmg - Azul";6771;2;8400;"Pipa silicona llavero de Piece Maker";"silicona pmg";"https://astrogrowshop.cl/kap-silicona-pmg?variant=Azul"
