offerId;variante;conStock;precio;productIds;slugs;tiendas;tipo;arreglaFalsoSinStock;skuYaEnDestino;titulo;url
32252;CAMUFLAJE;no;40990;10421;piecemaker/kube-9cm;2;unico-destino;no;si-huerfana-mas-vieja-que-of12293;Bong Kube 9Cm -Pmg - CAMUFLAJE;https://astrogrowshop.cl/bong-kube-9cm-pmg?variant=CAMUFLAJE
32253;verde;no;40990;10421;piecemaker/kube-9cm;2;unico-destino;no;no;Bong Kube 9Cm -Pmg - verde;https://astrogrowshop.cl/bong-kube-9cm-pmg?variant=verde
32344;Morado;no;14990;10242;blazy-susan/carbon-slim-50u;2;unico-destino;no;si-huerfana-mas-vieja-que-of78364;Purize Filtros De Carbon Activado Xtra Slim 50U -Blazy Susan - Morado;https://astrogrowshop.cl/purize-filtros-de-carbon-activado-xtra-slim-50u-blazy-susan?variant=Morado
32345;Rosa;no;14990;10242;blazy-susan/carbon-slim-50u;2;unico-destino;no;si-huerfana-mas-vieja-que-of78365;Purize Filtros De Carbon Activado Xtra Slim 50U -Blazy Susan - Rosa;https://astrogrowshop.cl/purize-filtros-de-carbon-activado-xtra-slim-50u-blazy-susan?variant=Rosa
32832;Rojo;no;33990;10376;ozeta/banano-con-clave;5;unico-destino;no;si-huerfana-mas-vieja-que-of78937;Banano Con Clave-Ozeta - Rojo;https://astrogrowshop.cl/banano-con-clave-ozeta?variant=Rojo
32833;Morado;no;36990;10376;ozeta/banano-con-clave;5;unico-destino;no;si-huerfana-mas-vieja-que-of78938;Banano Con Clave-Ozeta - Morado;https://astrogrowshop.cl/banano-con-clave-ozeta?variant=Morado
32829;Amarillo;no;44990;10376;ozeta/banano-con-clave;5;unico-destino;no;si-huerfana-mas-vieja-que-of78935;Banano Con Clave-Ozeta - Amarillo;https://astrogrowshop.cl/banano-con-clave-ozeta?variant=Amarillo
32830;Negro;no;36990;10376;ozeta/banano-con-clave;5;unico-destino;no;si-huerfana-mas-vieja-que-of78936;Banano Con Clave-Ozeta - Negro;https://astrogrowshop.cl/banano-con-clave-ozeta?variant=Negro
32831;Rosa;no;36990;10376;ozeta/banano-con-clave;5;unico-destino;no;si-huerfana-mas-vieja-que-of78939;Banano Con Clave-Ozeta - Rosa;https://astrogrowshop.cl/banano-con-clave-ozeta?variant=Rosa
32959;ESMERALD;no;65990;10217;bonglab/double-shot;2;unico-destino;no;no;Double Shot -Bonglab - ESMERALD;https://astrogrowshop.cl/double-shot-bonglab?variant=ESMERALD
32957;Verde azulado;no;65990;10217;bonglab/double-shot;2;unico-destino;no;no;Double Shot -Bonglab - Verde azulado;https://astrogrowshop.cl/double-shot-bonglab?variant=Verde%20azulado
32914;verde;no;14990;10521;yocan/kodo-pro;2;unico-destino;no;no;VAPORIZADOR YOCAN KODO PRO - verde;https://astrogrowshop.cl/vaporizador-yocan-kodo-pro?variant=verde
32915;Rojo;no;14990;10521;yocan/kodo-pro;2;unico-destino;no;no;VAPORIZADOR YOCAN KODO PRO - Rojo;https://astrogrowshop.cl/vaporizador-yocan-kodo-pro?variant=Rojo
32916;Naranjo;no;14990;10521;yocan/kodo-pro;2;unico-destino;no;no;VAPORIZADOR YOCAN KODO PRO - Naranjo;https://astrogrowshop.cl/vaporizador-yocan-kodo-pro?variant=Naranjo
32917;Blanco;no;14990;10521;yocan/kodo-pro;2;unico-destino;no;no;VAPORIZADOR YOCAN KODO PRO - Blanco;https://astrogrowshop.cl/vaporizador-yocan-kodo-pro?variant=Blanco
32918;Rosa;no;14990;10521;yocan/kodo-pro;2;unico-destino;no;no;VAPORIZADOR YOCAN KODO PRO - Rosa;https://astrogrowshop.cl/vaporizador-yocan-kodo-pro?variant=Rosa
32919;Verde azulado;no;14990;10521;yocan/kodo-pro;2;unico-destino;no;no;VAPORIZADOR YOCAN KODO PRO - Verde azulado;https://astrogrowshop.cl/vaporizador-yocan-kodo-pro?variant=Verde%20azulado
32920;Morado;no;14990;10521;yocan/kodo-pro;2;unico-destino;no;no;VAPORIZADOR YOCAN KODO PRO - Morado;https://astrogrowshop.cl/vaporizador-yocan-kodo-pro?variant=Morado
32921;Negro;no;14990;10521;yocan/kodo-pro;2;unico-destino;no;no;VAPORIZADOR YOCAN KODO PRO - Negro;https://astrogrowshop.cl/vaporizador-yocan-kodo-pro?variant=Negro
32963;SPOON;si;5990;10610;bonglab/dabber-dual;2;unico-destino;no;no;Dual Dabbers -Bonglab - SPOON;https://astrogrowshop.cl/dual-dabbers-bonglab?variant=SPOON
32961;DART;no;5990;10610;bonglab/dabber-dual;2;unico-destino;no;no;Dual Dabbers -Bonglab - DART;https://astrogrowshop.cl/dual-dabbers-bonglab?variant=DART
32960;CLASSIC;no;5990;10610;bonglab/dabber-dual;2;unico-destino;no;si-huerfana-mas-vieja-que-of17956;Dual Dabbers -Bonglab - CLASSIC;https://astrogrowshop.cl/dual-dabbers-bonglab?variant=CLASSIC
32962;SHOVEL;si;5990;10610;bonglab/dabber-dual;2;unico-destino;no;no;Dual Dabbers -Bonglab - SHOVEL;https://astrogrowshop.cl/dual-dabbers-bonglab?variant=SHOVEL
33045;Rojo;no;19990;10667;ignite/phantom;3;unico-destino;no;si-huerfana-mas-vieja-que-of77644;Soplete Phantom -Ignite - Rojo;https://astrogrowshop.cl/soplete-phantom-ignite?variant=Rojo
33044;Negro;no;19990;10667;ignite/phantom;3;unico-destino;no;si-huerfana-mas-vieja-que-of77643;Soplete Phantom -Ignite - Negro;https://astrogrowshop.cl/soplete-phantom-ignite?variant=Negro
33087;azul;no;9990;10548;yocan/flat;2;unico-destino;no;si-huerfana-mas-vieja-que-of18011;VAPORIZADOR YOCAN FLAT - azul;https://astrogrowshop.cl/vaporizador-yocan-flat?variant=azul
33089;Rojo;si;9990;10548;yocan/flat;2;unico-destino;no;no;VAPORIZADOR YOCAN FLAT - Rojo;https://astrogrowshop.cl/vaporizador-yocan-flat?variant=Rojo
33090;Morado;no;9990;10548;yocan/flat;2;unico-destino;no;no;VAPORIZADOR YOCAN FLAT - Morado;https://astrogrowshop.cl/vaporizador-yocan-flat?variant=Morado
33094;verde;no;94990;10503;yocan/pocket;4;unico-destino;no;no;VAPORIZADOR YOCAN POCKET - verde;https://astrogrowshop.cl/vaporizador-yocan-pocket?variant=verde
33096;Rosa;no;94990;10503;yocan/pocket;4;unico-destino;no;no;VAPORIZADOR YOCAN POCKET - Rosa;https://astrogrowshop.cl/vaporizador-yocan-pocket?variant=Rosa
33228;Oro rosa;no;26990;10445;blazy-susan/rolling-tray-acero-inoxidable;2;unico-destino;no;si-huerfana-mas-vieja-que-of79323;Rolling Tray Acero Inoxidable -Blazy Susan - Oro rosa;https://astrogrowshop.cl/rolling-tray-acero-inoxidable-blazy-susan?variant=Oro%20rosa
33226;Morado;no;31990;10445;blazy-susan/rolling-tray-acero-inoxidable;2;unico-destino;no;si-huerfana-mas-fresca-que-of18090;Rolling Tray Acero Inoxidable -Blazy Susan - Morado;https://astrogrowshop.cl/rolling-tray-acero-inoxidable-blazy-susan?variant=Morado
33227;RAINBOW;no;31990;10445;blazy-susan/rolling-tray-acero-inoxidable;2;unico-destino;no;no;Rolling Tray Acero Inoxidable -Blazy Susan - RAINBOW;https://astrogrowshop.cl/rolling-tray-acero-inoxidable-blazy-susan?variant=RAINBOW
33329;XL;no;44990;10498;blazy-susan/poleron-pink-hoodie;2;unico-destino;no;no;Poleron Pink-Blazy Susan - XL;https://astrogrowshop.cl/poleron-pink-blazy-susan?variant=XL
33328;MEDIUM;no;44990;10498;blazy-susan/poleron-pink-hoodie;2;unico-destino;no;no;Poleron Pink-Blazy Susan - MEDIUM;https://astrogrowshop.cl/poleron-pink-blazy-susan?variant=MEDIUM
33327;SMALL;no;44990;10498;blazy-susan/poleron-pink-hoodie;2;unico-destino;no;si-huerfana-mas-vieja-que-of18124;Poleron Pink-Blazy Susan - SMALL;https://astrogrowshop.cl/poleron-pink-blazy-susan?variant=SMALL
32566;Artst Series;no;34990;10754;special-blue/monster-pro-doble-llama;2;unico-destino;no;si-huerfana-mas-vieja-que-of12523;Soplete Monster Pro Doble Llama -Calvo Glass - Artst Series;https://astrogrowshop.cl/soplete-monster-pro-doble-llama-calvo-glass?variant=Artst%20Series
12525;;si;16990;10835|10834|10832|10820|10833;nasty/dx10i-10000-cranberry-grape|nasty/dx10i-10000-mango-peach|nasty/dx10i-10000-watermelon-ice|nasty/dx10i-10000-strawberry-ice|nasty/dx10i-10000-strawberry-mango;2|2|2|2|2;WILDCARD-necesita-juicio;si;si-huerfana-mas-vieja-que-of32571;VAPORIZADOR 10000 DX10I -NASTY;https://astrogrowshop.cl/vaporizador-10000-dx10i-nasty
30973;azul;no;4990;5498;galaxy/ecologico;3;unico-destino;no;si-huerfana-mas-vieja-que-of4713;Grinder Ecológico -Galaxy - azul;https://astrogrowshop.cl/grinder-ecologico-galaxy?variant=azul
30974;Rojo;no;4990;5498;galaxy/ecologico;3;unico-destino;no;no;Grinder Ecológico -Galaxy - Rojo;https://astrogrowshop.cl/grinder-ecologico-galaxy?variant=Rojo
30975;verde;si;4990;5498;galaxy/ecologico;3;unico-destino;no;no;Grinder Ecológico -Galaxy - verde;https://astrogrowshop.cl/grinder-ecologico-galaxy?variant=verde
29055;Rosa;si;29990;5792;galaxy/pocket-ceramic;2;unico-destino;no;no;Ceramics Pocket Grinder -Galaxy - Rosa;https://astrogrowshop.cl/ceramics-pocket-grinder-galaxy?variant=Rosa
29057;Gris;si;27990;5792;galaxy/pocket-ceramic;2;unico-destino;no;no;Ceramics Pocket Grinder -Galaxy - Gris;https://astrogrowshop.cl/ceramics-pocket-grinder-galaxy?variant=Gris
29054;verde;si;27990;5792;galaxy/pocket-ceramic;2;unico-destino;no;no;Ceramics Pocket Grinder -Galaxy - verde;https://astrogrowshop.cl/ceramics-pocket-grinder-galaxy?variant=verde
29058;LIGHT GREEN;si;27990;5792;galaxy/pocket-ceramic;2;unico-destino;no;no;Ceramics Pocket Grinder -Galaxy - LIGHT GREEN;https://astrogrowshop.cl/ceramics-pocket-grinder-galaxy?variant=LIGHT%20GREEN
29059;Morado;si;27990;5792;galaxy/pocket-ceramic;2;unico-destino;no;no;Ceramics Pocket Grinder -Galaxy - Morado;https://astrogrowshop.cl/ceramics-pocket-grinder-galaxy?variant=Morado
29053;Negro;si;29990;5792;galaxy/pocket-ceramic;2;unico-destino;no;si-huerfana-mas-vieja-que-of4431;Ceramics Pocket Grinder -Galaxy - Negro;https://astrogrowshop.cl/ceramics-pocket-grinder-galaxy?variant=Negro
29056;Dorado;si;27990;5792;galaxy/pocket-ceramic;2;unico-destino;no;no;Ceramics Pocket Grinder -Galaxy - Dorado;https://astrogrowshop.cl/ceramics-pocket-grinder-galaxy?variant=Dorado
47113;Mango Peach Ice;no;16990;10795|10793|10798|10800|10792|10799|10801|10797|10796|10794|10791;oxbar/svopp-25k-grapefruit-passion-fruit|oxbar/svopp-25k-extreme-mint|oxbar/svopp-25k-watermelon-ice|oxbar/svopp-25k-peach-mango-watermelon|oxbar/svopp-25k-blueberry-raspberry-lemon|oxbar/svopp-25k-peach-ice|oxbar/svopp-25k-strawberry-watermelon|oxbar/svopp-25k-triple-mango-ice|oxbar/svopp-25k-tobacco-virginia|oxbar/svopp-25k-grape-ice|oxbar/svopp-25k-blue-razz-ice;3|3|3|2|3|2|2|3|3|3|3;WILDCARD-necesita-juicio;no;no;SVOPP POD Desechable 25000 Puffs - Oxbar - Mango Peach Ice;https://astrogrowshop.cl/svopp-pod-25000-oxbar?variant=Mango%20Peach%20Ice
92269;GREY;si;24990;10841;oxva/xlim-go;2;unico-destino;no;si-huerfana-mas-vieja-que-of18009;Vaporizador Esencias Xlim Go Dark -Oxva - GREY;https://astrogrowshop.cl/vaporizador-esencias-xlim-go-dark-oxva?variant=GREY
92270;BLACK;si;24990;10841;oxva/xlim-go;2;unico-destino;no;si-huerfana-mas-vieja-que-of33075;Vaporizador Esencias Xlim Go Dark -Oxva - BLACK;https://astrogrowshop.cl/vaporizador-esencias-xlim-go-dark-oxva?variant=BLACK
92272;PINK;no;24990;10841;oxva/xlim-go;2;unico-destino;no;si-huerfana-mas-vieja-que-of33077;Vaporizador Esencias Xlim Go Dark -Oxva - PINK;https://astrogrowshop.cl/vaporizador-esencias-xlim-go-dark-oxva?variant=PINK
30966;Morado;si;32990;10082;galaxy/ceramic-60mm;4;unico-destino;no;si-huerfana-mas-vieja-que-of4712;Ceramics Grinder -Galaxy - Morado;https://astrogrowshop.cl/ceramics-grinder-galaxy?variant=Morado
30967;verde;si;32990;10082;galaxy/ceramic-60mm;4;unico-destino;no;no;Ceramics Grinder -Galaxy - verde;https://astrogrowshop.cl/ceramics-grinder-galaxy?variant=verde
30968;Rosa;si;32990;10082;galaxy/ceramic-60mm;4;unico-destino;no;no;Ceramics Grinder -Galaxy - Rosa;https://astrogrowshop.cl/ceramics-grinder-galaxy?variant=Rosa
30969;Gris;si;32990;10082;galaxy/ceramic-60mm;4;unico-destino;no;no;Ceramics Grinder -Galaxy - Gris;https://astrogrowshop.cl/ceramics-grinder-galaxy?variant=Gris
30970;LIGHT GREEN;si;32990;10082;galaxy/ceramic-60mm;4;unico-destino;no;no;Ceramics Grinder -Galaxy - LIGHT GREEN;https://astrogrowshop.cl/ceramics-grinder-galaxy?variant=LIGHT%20GREEN
30971;Dorado;si;32990;10082;galaxy/ceramic-60mm;4;unico-destino;no;no;Ceramics Grinder -Galaxy - Dorado;https://astrogrowshop.cl/ceramics-grinder-galaxy?variant=Dorado
30972;Negro;no;32990;10082;galaxy/ceramic-60mm;4;unico-destino;no;no;Ceramics Grinder -Galaxy - Negro;https://astrogrowshop.cl/ceramics-grinder-galaxy?variant=Negro
31014;Gris;si;21990;10110;galaxy/square-ceramic;3;unico-destino;no;no;Moledor Ceramico Square - Galaxy - Gris;https://astrogrowshop.cl/moledor-ceramico-square-galaxy?variant=Gris
31019;MIDNIGHT GREEN;si;21990;10110;galaxy/square-ceramic;3;unico-destino;no;no;Moledor Ceramico Square - Galaxy - MIDNIGHT GREEN;https://astrogrowshop.cl/moledor-ceramico-square-galaxy?variant=MIDNIGHT%20GREEN
31020;FIRE;no;29990;5502;galaxy/new-pro-model;4;unico-destino;no;si-huerfana-mas-vieja-que-of2596;Moledor New Pro Model Grinder-Galaxy - FIRE;https://astrogrowshop.cl/new-pro-model-grinder-galaxy?variant=FIRE
31021;GRAPE;no;29990;5502;galaxy/new-pro-model;4;unico-destino;no;no;Moledor New Pro Model Grinder-Galaxy - GRAPE;https://astrogrowshop.cl/new-pro-model-grinder-galaxy?variant=GRAPE
32108;Verde;no;22990;10316;bonglab/atrapa-cenizas-triple-honeycomb-18mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of78022;Atrapa Ceniza Panal Triple 18Mm-Bonglab - Verde;https://astrogrowshop.cl/atrapa-ceniza-panal-triple-18mm-bonglab?variant=Verde
32107;Azul;no;22990;10316;bonglab/atrapa-cenizas-triple-honeycomb-18mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of12170;Atrapa Ceniza Panal Triple 18Mm-Bonglab - Azul;https://astrogrowshop.cl/atrapa-ceniza-panal-triple-18mm-bonglab?variant=Azul
32109;Transparente;no;22990;10316;bonglab/atrapa-cenizas-triple-honeycomb-18mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of78021;Atrapa Ceniza Panal Triple 18Mm-Bonglab - Transparente;https://astrogrowshop.cl/atrapa-ceniza-panal-triple-18mm-bonglab?variant=Transparente
31068;Rosa;no;17990;5504;calvo/lite-aluminio-63mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of1185;Moledor Lite 63Mm- Calvo Glass - Rosa;https://astrogrowshop.cl/moledor-lite-63mm-calvo-glass?variant=Rosa
32953;Negro;no;46990;10762;dime-bags/the-don-con-clave;2;unico-destino;no;si-huerfana-mas-fresca-que-of23929;Don With Lock Smell Proof -Dime Bags - Negro;https://astrogrowshop.cl/don-with-lock-smell-proof-dime-bags?variant=Negro
32954;Verde;no;46990;10762;dime-bags/the-don-con-clave;2;unico-destino;no;si-huerfana-mas-vieja-que-of79085;Don With Lock Smell Proof -Dime Bags - Verde;https://astrogrowshop.cl/don-with-lock-smell-proof-dime-bags?variant=Verde
31085;Rojo;no;26990;10126;galaxy/mars-55mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of75;Mars Grinder 55Mm -Galaxy - Rojo;https://astrogrowshop.cl/mars-grinder-55mm-galaxy?variant=Rojo
31087;verde;si;26990;10126;galaxy/mars-55mm;3;unico-destino;no;no;Mars Grinder 55Mm -Galaxy - verde;https://astrogrowshop.cl/mars-grinder-55mm-galaxy?variant=verde
31089;Gris;si;26990;10126;galaxy/mars-55mm;3;unico-destino;no;no;Mars Grinder 55Mm -Galaxy - Gris;https://astrogrowshop.cl/mars-grinder-55mm-galaxy?variant=Gris
31090;Dorado;si;26990;10126;galaxy/mars-55mm;3;unico-destino;no;no;Mars Grinder 55Mm -Galaxy - Dorado;https://astrogrowshop.cl/mars-grinder-55mm-galaxy?variant=Dorado
31086;azul;si;26990;10126;galaxy/mars-55mm;3;unico-destino;no;no;Mars Grinder 55Mm -Galaxy - azul;https://astrogrowshop.cl/mars-grinder-55mm-galaxy?variant=azul
31088;Negro;si;26990;10126;galaxy/mars-55mm;3;unico-destino;no;no;Mars Grinder 55Mm -Galaxy - Negro;https://astrogrowshop.cl/mars-grinder-55mm-galaxy?variant=Negro
47703;Negro;no;14990;10790;oxbar/svopp-bateria;4;unico-destino;no;si-huerfana-mas-vieja-que-of92491;Bateria Svopp -Oxbar - Negro;https://astrogrowshop.cl/bateria-svopp-oxbar?variant=Negro
47704;Plata;no;14990;10790;oxbar/svopp-bateria;4;unico-destino;no;si-huerfana-mas-vieja-que-of92492;Bateria Svopp -Oxbar - Plata;https://astrogrowshop.cl/bateria-svopp-oxbar?variant=Plata
31799;Negro;no;23990;10447;ryot/roller-wallet;2;unico-destino;no;si-huerfana-mas-vieja-que-of77704;Estuche Roller Wallet -Ryot - Negro;https://astrogrowshop.cl/estuche-roller-wallet-ryot?variant=Negro
31800;CAMO;no;34990;10447;ryot/roller-wallet;2;unico-destino;no;no;Estuche Roller Wallet -Ryot - CAMO;https://astrogrowshop.cl/estuche-roller-wallet-ryot?variant=CAMO
32788;azul;no;42990;10216;calvo/four-horn;2;unico-destino;no;si-huerfana-mas-vieja-que-of12629;Rig Four Horn-Calvo Glass - azul;https://astrogrowshop.cl/rig-four-horn-calvo-glass?variant=azul
32789;Morado;no;42990;10216;calvo/four-horn;2;unico-destino;no;no;Rig Four Horn-Calvo Glass - Morado;https://astrogrowshop.cl/rig-four-horn-calvo-glass?variant=Morado
32842;COMPLETO;no;28990;10198|10526|10199|10571|7885|10696|10573|10697;ozeta/case-ywiwis-carboncin|ozeta/bolso-felpudo-gatito|ozeta/case-ywiwis-perrito|ozeta/estuche-felpudo-pizza|ozeta/case-ywiwis|ozeta/case-ywiwis-ina|ozeta/estuche-felpudo-empanada|ozeta/case-ywiwis-lola;4|4|4|3|4|3|3|3;WILDCARD-necesita-juicio;no;no;Bolso Ywiwis Antiolor-Ozeta - COMPLETO;https://astrogrowshop.cl/bolso-ywiwis-antiolor-ozeta?variant=COMPLETO
32845;PAPA FRITA;si;28990;10198|10526|10199|10571|7885|10696|10573|10697;ozeta/case-ywiwis-carboncin|ozeta/bolso-felpudo-gatito|ozeta/case-ywiwis-perrito|ozeta/estuche-felpudo-pizza|ozeta/case-ywiwis|ozeta/case-ywiwis-ina|ozeta/estuche-felpudo-empanada|ozeta/case-ywiwis-lola;4|4|4|3|4|3|3|3;WILDCARD-necesita-juicio;si;no;Bolso Ywiwis Antiolor-Ozeta - PAPA FRITA;https://astrogrowshop.cl/bolso-ywiwis-antiolor-ozeta?variant=PAPA%20FRITA
31583;TRANSLUCENT BLUE;no;7990;10375;calvo/difusor-premium-14mm;2;unico-destino;no;no;Difusor Premium -Calvo Glass - TRANSLUCENT BLUE;https://astrogrowshop.cl/difusor-premium-calvo-glass?variant=TRANSLUCENT%20BLUE
31581;verde;no;7990;10375;calvo/difusor-premium-14mm;2;unico-destino;no;si-huerfana-mas-vieja-que-of12678;Difusor Premium -Calvo Glass - verde;https://astrogrowshop.cl/difusor-premium-calvo-glass?variant=verde
31582;azul;no;6990;10375;calvo/difusor-premium-14mm;2;unico-destino;no;no;Difusor Premium -Calvo Glass - azul;https://astrogrowshop.cl/difusor-premium-calvo-glass?variant=azul
31584;TRANSLUCENT GREEN;no;7990;10375;calvo/difusor-premium-14mm;2;unico-destino;no;no;Difusor Premium -Calvo Glass - TRANSLUCENT GREEN;https://astrogrowshop.cl/difusor-premium-calvo-glass?variant=TRANSLUCENT%20GREEN
78984;45° 14MM;no;7990;10404|10105;calvo/flat-bucket-banger-45-10mm|calvo/banger-flat-bucket-macho-90-14mm;2|4;WILDCARD-necesita-juicio;no;si-huerfana-mas-fresca-que-of32872;Flat Bucket Banger -Calvo (45° 10Mm/45° 14Mm/90° 10Mm/90° 14Mm) - 45° 14MM;https://astrogrowshop.cl/flat-bucket-banger-calvo?variant=45%C2%B0%2014MM
31219;Rosa;no;127990;6002;slx/ceramic-90mm;4;unico-destino;no;no;Moledor 9CM-Slx - Rosa;https://astrogrowshop.cl/moledor-9cm-slx?variant=Rosa
31660;Esmeralda;no;29990;5341;bonglab/jelly-drop;4;unico-destino;no;si-huerfana-mas-vieja-que-of184;Jelly Drop-Bonglab - Esmeralda;https://astrogrowshop.cl/jelly-drop-bonglab?variant=Esmeralda
31662;Morado;no;27990;5341;bonglab/jelly-drop;4;unico-destino;no;no;Jelly Drop-Bonglab - Morado;https://astrogrowshop.cl/jelly-drop-bonglab?variant=Morado
31664;Ámbar;si;27990;5341;bonglab/jelly-drop;4;unico-destino;no;no;Jelly Drop-Bonglab - Ámbar;https://astrogrowshop.cl/jelly-drop-bonglab?variant=%C3%81mbar
31663;Negro;no;27990;5341;bonglab/jelly-drop;4;unico-destino;no;no;Jelly Drop-Bonglab - Negro;https://astrogrowshop.cl/jelly-drop-bonglab?variant=Negro
31661;azul;no;27990;5341;bonglab/jelly-drop;4;unico-destino;no;no;Jelly Drop-Bonglab - azul;https://astrogrowshop.cl/jelly-drop-bonglab?variant=azul
31665;Rosa;no;27990;5341;bonglab/jelly-drop;4;unico-destino;no;no;Jelly Drop-Bonglab - Rosa;https://astrogrowshop.cl/jelly-drop-bonglab?variant=Rosa
31267;PSYCO;no;19990;10209;bonglab/nectar-collector-mini-17cm;2;unico-destino;no;no;Nectar Collector Mini 17Cm -Bonglab - PSYCO;https://astrogrowshop.cl/nectar-collector-mini-17cm-bonglab?variant=PSYCO
31282;azul;no;4990;5749;bonglab/bowl-bowl-14mm;3;unico-destino;no;si-huerfana-mas-vieja-que-of3596;Quemador Bowl Chico Hembra 14Mm - Bonglab - azul;https://astrogrowshop.cl/quemador-bowl-chico-hembra-14mm-bonglab?variant=azul
31283;Azul oscuro;no;4990;5749;bonglab/bowl-bowl-14mm;3;unico-destino;no;no;Quemador Bowl Chico Hembra 14Mm - Bonglab - Azul oscuro;https://astrogrowshop.cl/quemador-bowl-chico-hembra-14mm-bonglab?variant=Azul%20oscuro
31284;GOLDEN;no;4990;5749;bonglab/bowl-bowl-14mm;3;unico-destino;no;no;Quemador Bowl Chico Hembra 14Mm - Bonglab - GOLDEN;https://astrogrowshop.cl/quemador-bowl-chico-hembra-14mm-bonglab?variant=GOLDEN
31286;Rosa;no;4990;5749;bonglab/bowl-bowl-14mm;3;unico-destino;no;no;Quemador Bowl Chico Hembra 14Mm - Bonglab - Rosa;https://astrogrowshop.cl/quemador-bowl-chico-hembra-14mm-bonglab?variant=Rosa
31740;Rosa;no;29990;10466;bonglab/tough-beaker-23cm;2;unico-destino;no;no;Tough Beaker -Bonglab - Rosa;https://astrogrowshop.cl/tough-beaker-bonglab?variant=Rosa
31304;Negro;si;37990;5772;bonglab/classic-ice-pro;3;unico-destino;no;no;Classic Ice Pro-Bonglab - Negro;https://astrogrowshop.cl/classic-ice-pro-k288-bonglab?variant=Negro
31339;Azul oscuro;no;5990;10257;bonglab/bowl-perlas-18mm;3;unico-destino;no;no;Quemador Perlas Macho 18 Mm -Bonglab - Azul oscuro;https://astrogrowshop.cl/quemador-perlas-18-mm-bonglab?variant=Azul%20oscuro
31340;GOLDEN;no;5990;10257;bonglab/bowl-perlas-18mm;3;unico-destino;no;no;Quemador Perlas Macho 18 Mm -Bonglab - GOLDEN;https://astrogrowshop.cl/quemador-perlas-18-mm-bonglab?variant=GOLDEN
31349;Verde azulado;si;6990;5748;calvo/bowl-perlas-18mm;4;unico-destino;no;no;Quemador Perlas Macho 18Mm-Calvo Glass - Verde azulado;https://astrogrowshop.cl/quemador-perlas-18mm-calvo-glass?variant=Verde%20azulado
31350;AQUA;no;3990;10258;bonglab/bowl-pro-14mm;2;unico-destino;no;si-huerfana-mas-vieja-que-of12279;Quemador Pro 14 Mm-Bonglab - AQUA;https://astrogrowshop.cl/quemador-pro-14-mm-bonglab?variant=AQUA
31351;verde;no;3990;10258;bonglab/bowl-pro-14mm;2;unico-destino;no;no;Quemador Pro 14 Mm-Bonglab - verde;https://astrogrowshop.cl/quemador-pro-14-mm-bonglab?variant=verde
31357;Morado;si;66990;5519;bonglab/big-blow;4;unico-destino;no;si-huerfana-mas-vieja-que-of2549;Big Blow-Bonglab - Morado;https://astrogrowshop.cl/big-blow-k41-bonglab?variant=Morado
31359;Verde azulado;no;66990;5519;bonglab/big-blow;4;unico-destino;no;no;Big Blow-Bonglab - Verde azulado;https://astrogrowshop.cl/big-blow-k41-bonglab?variant=Verde%20azulado
31360;Negro;si;66990;5519;bonglab/big-blow;4;unico-destino;no;no;Big Blow-Bonglab - Negro;https://astrogrowshop.cl/big-blow-k41-bonglab?variant=Negro
31358;azul;si;66990;5519;bonglab/big-blow;4;unico-destino;no;no;Big Blow-Bonglab - azul;https://astrogrowshop.cl/big-blow-k41-bonglab?variant=azul
31382;verde;no;29990;10288;bonglab/dream-rig-x4;2;unico-destino;no;si-huerfana-mas-vieja-que-of2551;Dream Rig X4 -Bonglab - verde;https://astrogrowshop.cl/dream-rig-x4-bonglab?variant=verde
31383;Verde azulado;no;29990;10288;bonglab/dream-rig-x4;2;unico-destino;no;no;Dream Rig X4 -Bonglab - Verde azulado;https://astrogrowshop.cl/dream-rig-x4-bonglab?variant=Verde%20azulado
29041;CLEAR;no;2490;10096;the-bulldog/plastic-3-partes-63mm;3;unico-destino;no;no;Moledor Plastico 3 Partes - Bulldog - CLEAR;https://astrogrowshop.cl/moledor-plastico-3-partes-bulldog?variant=CLEAR
31724;Transparente;no;10990;10441;dynavap/honest-torch;3;unico-destino;no;si-huerfana-mas-fresca-que-of17995;Soplete Honest -Dynavap - Transparente;https://astrogrowshop.cl/soplete-honest-dynavap?variant=Transparente
31725;Verde;no;10990;10441;dynavap/honest-torch;3;unico-destino;no;si-huerfana-mas-vieja-que-of91115;Soplete Honest -Dynavap - Verde;https://astrogrowshop.cl/soplete-honest-dynavap?variant=Verde
33408;Negro;no;50990;10670|10724;cookies/stundenglass-wall-mount|stundenglass/wall-mount-dr-greenthumbs;3|2;WILDCARD-necesita-juicio;no;no;Wall Mount -Stundenglass - Negro;https://astrogrowshop.cl/wall-mount-stundenglass?variant=Negro
90944;MOCHANICAL GREEN;si;16990;10681;airistech/bateria-mystica-max;2;unico-destino;no;no;Bateria Mystica Max -Airistech - MOCHANICAL GREEN;https://astrogrowshop.cl/bateria-mystica-max-airistech?variant=MOCHANICAL%20GREEN
