sim,dist,missingStore,productId,productName,category,seedOfferId,seedTitle,seedPrice,offerId,offerTitle,offerPrice,priceRatio,inStock,textScore,seenInTextSweep,offerUrl,offerImage
0.8152,199,kushbreak,10312,"Puffco Hot Knife - Dabber eléctronico","Accesorios de extraccion",13000,"Puffco Hot Knife - Dabber eléctronico",79990,69057,"​Repuesto tubo difusor 14mm / 13cm.",7990,10.01,1,0,1,https://www.kushbreak.cl/repuesto-tubo-difusor-14mm-bong-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/2640317/difusor.jpg?1679515231
0.8133,197,kushbreak,5748,"Quemador Perla 18mm Calvo Glass - GB The Green Brand","Repuestos para bongs y vaporizadores",34778,"Calvo Glass Quemador Perlas - Macho 18mm - Azul",6890,69117,"Quemador Cuerno 14mm macho",7990,1.16,1,0,1,https://www.kushbreak.cl/quemador-cuerno-14mm-macho,https://cdnx.jumpseller.com/kushbreak-growshop/image/18721892/cuerno-calipso.jpg?1679515263
0.8066,151,kushbreak,10312,"Puffco Hot Knife - Dabber eléctronico","Accesorios de extraccion",11584,"Puffco Hot Knife | Dabber Eléctrico para Concentrados USB-C",72000,69336,"Puffco Plus 2023",99990,1.39,1,0.44,1,https://www.kushbreak.cl/puffco-plus-vaporizador-extracciones-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699160/puffco-plus-v2__1_.jpg?1747954719
0.8023,197,kushbreak,5768,"BongLab Banger Cuarzo Macho 14 mm – Nail Quartz para Extracc","Accesorios de extraccion",1389,"BongLab Banger Cuarzo Macho 14 mm – Nail Quartz para Extracc",7200,69090,"Grav Spoon mini",17990,2.5,0,0,0,https://www.kushbreak.cl/grav-spoon-mini-pipa-vidrio-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/10970237/Grav_Spoon_mini_pipa_vidrio_lake_green.png?1679515255
0.8019,148,kushbreak,10406,"DynaVap The UniDyn","Vaporizadores herbales",18547,"Dynavap Vaporizador Unidyn",159990,69336,"Puffco Plus 2023",99990,1.6,1,0,1,https://www.kushbreak.cl/puffco-plus-vaporizador-extracciones-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699160/puffco-plus-v2__1_.jpg?1747954719
0.8013,176,kushbreak,5748,"Quemador Perla 18mm Calvo Glass - GB The Green Brand","Repuestos para bongs y vaporizadores",1369,"Quemador Perla 18mm Calvo Glass - GB The Green Brand",6200,69119,"Quemador 14mm macho",5990,1.04,1,0,1,https://www.kushbreak.cl/repuesto-quemador-14mm-macho,https://cdnx.jumpseller.com/kushbreak-growshop/image/6528008/Quemador_macho_14mm_agarre_bong_cannabis.png?1679515229
0.8012,189,kushbreak,10146,"Papelillo Slim Ultimate King Size- Ocb","Papelillos",2566,"Papelillo Slim Ultimate King Size- Ocb",1090,69122,"3 Conos Empire rolling papers",4990,4.58,1,0,0,https://www.kushbreak.cl/3-papelillos-conos-empire-rolling-papers-billete-100-dolares,https://cdnx.jumpseller.com/kushbreak-growshop/image/21536479/Pack_3_conos_Empire_rolling_papers_papelillos_pre_enrolados_billete_100_dolares.png?1679515238
0.7981,200,kushbreak,10528,"Sploofy Pro Filtro de Aire Personal","Filtros y boquillas",17912,"Pro Filtro De Humo Personal Aqua -Sploofy",29990,69243,"Contenedor de Vacío California 300ML",11990,2.5,1,0,1,https://www.kushbreak.cl/qnubu-bote-vacio-300ml,https://cdnx.jumpseller.com/kushbreak-growshop/image/42123689/bote-de-vacio-california-300-ml-qnubu.jpg?1700000165
0.7961,181,kushbreak,10167,"Bong Mercurial","Bongs",1377,"Bong Mercurial Smokey 26cm Bonglab",36700,69108,"Grav Sitter sherlock",38990,1.06,0,0,0,https://www.kushbreak.cl/grav-sitter-sherlock-pipa-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/10971847/Grav_sitter_sherlock_pipa_vidrio_lake_green.png?1679515256
0.7953,173,kushbreak,5748,"Quemador Perla 18mm Calvo Glass - GB The Green Brand","Repuestos para bongs y vaporizadores",34778,"Calvo Glass Quemador Perlas - Macho 18mm - Azul",6890,69132,"Difusor con Quemador 14mm",8990,1.3,1,0,1,https://www.kushbreak.cl/difusor-quemador-14mm,https://cdnx.jumpseller.com/kushbreak-growshop/image/48812274/X_difusor-con-quemador-14mm7659.jpg?1715792287
0.794,177,kushbreak,5741,"Vaporizador Crafty+ Plus","Vaporizadores herbales",451,"Storz &amp; Bickel Vaporizador Crafty+ Plus",279990,69336,"Puffco Plus 2023",99990,2.8,1,0,1,https://www.kushbreak.cl/puffco-plus-vaporizador-extracciones-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699160/puffco-plus-v2__1_.jpg?1747954719
0.7934,196,kushbreak,5965,"RAW Porta Papeles de 1.1/4 caja metálica","Contenedores y estuches",1062,"Porta Papelillo RAW Metálico 1 1/4",1590,69215,"Papelillos RAW® Supernatural",3500,2.2,0,0,0,https://www.kushbreak.cl/papelillos-raw-supernatural-kingsize,https://cdnx.jumpseller.com/kushbreak-growshop/image/2554610/RAW-Superkingsize.png?1679515216
0.7933,175,kushbreak,10703,"Filtro de Carbón Activado Kasvi 100x300mm","Filtros y boquillas",13411,"Kasvi Filtro de Carbon Activo 100 x 300",65990,69010,"RYOT Hitter de Aluminio Anodizado",9990,6.61,1,0,1,https://www.kushbreak.cl/ryot-hitter-aluminio-anonizado,https://cdnx.jumpseller.com/kushbreak-growshop/image/51639911/ryot-hitter-aluminio-anodizado__1_.jpg?1723667822
0.79,193,kushbreak,5741,"Vaporizador Crafty+ Plus","Vaporizadores herbales",451,"Storz &amp; Bickel Vaporizador Crafty+ Plus",279990,69150,"Vaporizador Arizer Air Max",249990,1.12,1,0,0,https://www.kushbreak.cl/vaporizador-arizer-air-max-hierbas-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699388/vaporizador-arizer-air-max__1_.jpg?1747955314
0.7891,184,kushbreak,5746,"Quemador Honeycomb Macho 14Mm","Repuestos para bongs y vaporizadores",2580,"Quemador Honeycomb Macho 14Mm",4990,69336,"Puffco Plus 2023",99990,20.04,1,0,1,https://www.kushbreak.cl/puffco-plus-vaporizador-extracciones-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699160/puffco-plus-v2__1_.jpg?1747954719
0.7882,183,kushbreak,10099,"Volcano Hybrid Storz & Bickel - GB The Green Brand","Vaporizadores herbales",2602,"Volcano Hybrid-Storz &amp; Bickel",539990,69058,"Vaporizador Arizer XQ2 - Vaporizador Hierbas-",239990,2.25,0,0,0,https://www.kushbreak.cl/vaporizador-arizer-xq2-vaporizador-hierbas,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699590/vaporizador-arizer-xq2__1_.jpg?1747955756
0.7873,156,kushbreak,5965,"RAW Porta Papeles de 1.1/4 caja metálica","Contenedores y estuches",2646,"PORTA PAPELILLOS METALICOS 1 1/4- RAW",1490,69256,"Cono Slim KingPalm",3500,2.35,0,0,0,https://www.kushbreak.cl/conos-slim-king-palm-papelillos,https://cdnx.jumpseller.com/kushbreak-growshop/image/4697855/Cono_Kingpalm_XL_papelillo.png?1679515246
0.7867,167,kushbreak,10218,"Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Ext","Bongs",17158,"Handy Rig-Bonglab",34990,69150,"Vaporizador Arizer Air Max",249990,7.14,1,0,0,https://www.kushbreak.cl/vaporizador-arizer-air-max-hierbas-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699388/vaporizador-arizer-air-max__1_.jpg?1747955314
0.7823,183,kushbreak,9245,"Mighty +","Vaporizadores herbales",495,"Mighty +",375991,69052,"Vaporizador Davinci IQ2",249990,1.5,0,0,0,https://www.kushbreak.cl/vaporizador-davinci-iq-2-cannabis-medicinal,https://cdnx.jumpseller.com/kushbreak-growshop/image/23156619/Vaporizador_Da_vinci_IQ_2_cannabis_medicinal.png?1679515266
0.782,185,kushbreak,10146,"Papelillo Slim Ultimate King Size- Ocb","Papelillos",2566,"Papelillo Slim Ultimate King Size- Ocb",1090,69176,"Pipa Hitter Cali Crusher®",9990,9.17,0,0,0,https://www.kushbreak.cl/pipa-hitter-cali-crusher-cannabis-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/3201643/Cali_crusher_hitter.jpg?1679515234
0.7791,199,kushbreak,6772,"Pipa De Mano Heavy Gear","Pipas",9006,"Heavy Gear -Cabo",10990,69105,"Grav Pebble spoon",19990,1.82,0,0,0,https://www.kushbreak.cl/grav-pebble-spoon-pipa-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/10971398/Grav_pebble_spoon_pipa_vidrio_amber.png?1679515256
0.7782,162,kushbreak,5965,"RAW Porta Papeles de 1.1/4 caja metálica","Contenedores y estuches",2646,"PORTA PAPELILLOS METALICOS 1 1/4- RAW",1490,69285,"Cono King KingPalm",3990,2.68,0,0,0,https://www.kushbreak.cl/conos-king-kingpalm-papelillos,https://cdnx.jumpseller.com/kushbreak-growshop/image/3863739/Cono_kingpalm_1.png?1679515240
0.7777,171,kushbreak,10528,"Sploofy Pro Filtro de Aire Personal","Filtros y boquillas",17912,"Pro Filtro De Humo Personal Aqua -Sploofy",29990,69153,"Vaporizador Davinci Miqro",159990,5.33,1,0,0,https://www.kushbreak.cl/vaporizador-davinci-miqro-standar-explorer-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/5365195/Davinci_Miqro_vaporizador_cannabis.png?1679515246
0.7728,191,kushbreak,10203,"Quemador Abeja Calvo Glass Macho 14mm | Bowl de Borosilicato","Repuestos para bongs y vaporizadores",14030,"Quemador Abeja Calvo 14mm",7821,69107,"Grav Sherlock tankard",39990,5.11,0,0,0,https://www.kushbreak.cl/grav-sherlock-tankard-pipa-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/10970857/Grav_Sherlock_tankard_pipa_vidrio_green.png?1679515256
0.768,196,kushbreak,10105,"Banger Calvo Flat Bucket 90° - Macho 14mm","Accesorios de extraccion",15642,"Banger Premium Base Plana 14mm",13990,69153,"Vaporizador Davinci Miqro",159990,11.44,1,0,0,https://www.kushbreak.cl/vaporizador-davinci-miqro-standar-explorer-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/5365195/Davinci_Miqro_vaporizador_cannabis.png?1679515246
0.7675,191,kushbreak,10399,"Difusor Bonglab Logo Magenta 14mm 12cm","Repuestos para bongs y vaporizadores",34004,"Difusor Bonglab 18mm-14mm - 12cm - Magenta",3590,69336,"Puffco Plus 2023",99990,27.85,1,0,1,https://www.kushbreak.cl/puffco-plus-vaporizador-extracciones-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699160/puffco-plus-v2__1_.jpg?1747954719
0.7656,157,kushbreak,5339,"Bong Bubbler Kush","Bongs",2255,"Bong de vidrio Bubbler Kush de Bonglab- GB The Green Brand",66000,69163,"Bong C10",44990,1.47,1,0,0,https://www.kushbreak.cl/bong-c10,https://cdnx.jumpseller.com/kushbreak-growshop/image/3515271/C10_1.png?1679515235
0.7655,198,kushbreak,10240,"Gas Butano 300Ml-Zengaz","Encendedores y sopletes",11547,"Gas Butano Zengaz con 99,9% de pureza",3200,69109,"Grav Taster silicone",12990,4.06,0,0,0,https://www.kushbreak.cl/grav-taster-hitter-pipa-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/10972085/Grav_taster_silicone_hitter_pipa_vidrio_purple.png?1679515256
0.7653,166,kushbreak,5523,"Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resis","Bongs",2336,"Bong Pyrex 14cm White Bonglab | Rig Compacto de Vidrio Resis",22000,69103,"Grav Beaker spoon",21990,1,0,0,0,https://www.kushbreak.cl/grav-beaker-spoon-pipa-vidrio,https://cdnx.jumpseller.com/kushbreak-growshop/image/10964631/Grav_beaker_spoon_pipa_vidrio_amber.png?1679515255
0.7641,158,kushbreak,10218,"Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Ext","Bongs",2297,"Bonglab Handy Rig 14 cm – Rig Compacto Borosilicato para Ext",22900,69336,"Puffco Plus 2023",99990,4.37,1,0,1,https://www.kushbreak.cl/puffco-plus-vaporizador-extracciones-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/63699160/puffco-plus-v2__1_.jpg?1747954719
0.7636,175,kushbreak,5502,"Moledor Galaxy New Pro Model 6cm 4 Partes | PIRANHA","Moledores",140,"Galaxy Moledor New Pro Model 63mm | Moledor Metálico Premium",28000,69191,"Vaporizador Davinci IQ",209990,7.5,0,0,0,https://www.kushbreak.cl/vaporizador-davinci-iq-portable-cannabis,https://cdnx.jumpseller.com/kushbreak-growshop/image/2555874/IQ-2.png?1679515226
